,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date
645,The Swon Brothers,The Swon Brothers,Seven Bridges Road,Seven Bridges Road - The Voice Performance,24.0,https://open.spotify.com/track/6BtTt55MQA8FYrJZ22mblP,2013,6/15/13
636,Danielle Bradbery,Danielle Bradbery,Born To Fly,Born To Fly - The Voice Performance,24.0,https://open.spotify.com/track/1rIusB0mmJglKOFmV1iMft,2013,7/6/13
632,Kat Robichaud,Kat Robichaud,Sail,Sail - The Voice Performance,24.0,https://open.spotify.com/track/07cBvEDwz73Tp0qAbZcpq3,2013,11/30/13
630,Danielle Bradbery,Danielle Bradbery,Who I Am,Who I Am - The Voice Performance,24.0,https://open.spotify.com/track/41IWskPv7SMaeJTyV0fVhz,2013,6/29/13
4607,Johnny Burnette,Johnny Burnette The Johnny Mann Singers,Big Big World,Big Big World,24.0,https://open.spotify.com/track/4AbV3QiDq9ESX3f5IiouAO,1961,5/1/61
620,Cole Vosbury,Cole Vosbury,Shameless,Shameless - The Voice Performance,24.0,https://open.spotify.com/track/44NWHG3iw0t2tylMMHLy0L,2013,12/28/13
621,Danielle Bradbery,Danielle Bradbery,Wasted,Wasted - The Voice Performance,24.0,https://open.spotify.com/track/4PfeTSdQDR2BpzuSBFOB9S,2013,6/1/13
3081,Willie Nelson And Leon Russell,Willie Nelson Leon Russell,Heartbreak Hotel,Heartbreak Hotel (with Leon Russell),24.0,https://open.spotify.com/track/6t2qe477NLxtNwGtMMTTJ5,1979,7/14/79
635,Cole Vosbury,Cole Vosbury,I Still Believe In You,I Still Believe In You - The Voice Performance,24.0,https://open.spotify.com/track/6RLWanHA67e4fGhNlufdEe,2013,12/14/13
485,Chris Jamison,Chris Jamison,Sexual Healing,Sexual Healing - The Voice Performance,24.0,https://open.spotify.com/track/7sxCDeFleEil2MB4D7nyox,2014,12/20/14
648,Danielle Bradbery,Danielle Bradbery,Shake The Sugar Tree,Shake the Sugar Tree - The Voice Performance,24.0,https://open.spotify.com/track/4isOT2y8o46pb9pLTrmg8g,2013,6/22/13
651,The Swon Brothers,The Swon Brothers,Okie From Muskogee,Okie From Muskogee - The Voice Performance,24.0,https://open.spotify.com/track/26CsvMT5XwR35ZnVhCWzIL,2013,6/22/13
594,Matthew Schuler,Matthew Schuler,Hallelujah,Hallelujah - The Voice Performance,24.0,https://open.spotify.com/track/31BJMDDbKD12ei9mxddZzf,2013,11/30/13
4610,Charlie,Charlie Walker,Facing The Wall,Facing The Wall - Single Version,24.0,https://open.spotify.com/track/5VN8UT1eBUGQrD6n2QIhnH,1961,2/6/61
665,Sarah Simmons,Sarah Simmons,One Of Us,One Of Us - The Voice Performance,24.0,https://open.spotify.com/track/39CZb8gvkKRu20gKpVgwbR,2013,4/13/13
664,Holly Tucker,Holly Tucker,DONE.,Done. - The Voice Performance,24.0,https://open.spotify.com/track/1uRl7hmUG84gCFHadOYtm2,2013,6/15/13
663,Cole Vosbury,Cole Vosbury,Maggie May,Maggie May - The Voice Performance,24.0,https://open.spotify.com/track/6cz4hyB6wgZdpcLAUnnobs,2013,11/23/13
661,Cole Vosbury,Cole Vosbury,Let Her Go,Let Her Go - The Voice Performance,24.0,https://open.spotify.com/track/75kcy4CefhlegVYPPQC1dS,2013,11/16/13
602,James Wolpert,James Wolpert,With Or Without You,With Or Without You - The Voice Performance,24.0,https://open.spotify.com/track/4mXUxkbSJjYoupDerbGcPz,2013,12/28/13
604,Michelle Chamuel,Michelle Chamuel,Why,Why - The Voice Performance,24.0,https://open.spotify.com/track/0eRdvRqJTPGZmdFftzF6Sx,2013,7/6/13
606,Danielle Bradbery,Danielle Bradbery,Maybe It Was Memphis,Maybe It Was Memphis - The Voice Performance,24.0,https://open.spotify.com/track/5wOyNyVoLhGVEbRHf8W2pp,2013,5/25/13
3213,Love Unlimited Orchestra,The Love Unlimited Orchestra,Theme From King Kong (Pt. I),"Theme From ""King Kong"" (Pt. II) - Single Version",24.0,https://open.spotify.com/track/2omRsJ043TB77Vu4EYKsb6,1977,2/5/77
655,Amber Carrington,Amber Carrington,Crazy,Crazy - The Voice Performance,24.0,https://open.spotify.com/track/6PcMG1Tm0pFWboV3cAG6TS,2013,6/22/13
653,Sarah Simmons,Sarah Simmons,Wild Horses,Wild Horses - The Voice Performance,24.0,https://open.spotify.com/track/0HwJnrJ4hT0HsyK9lkF0bm,2013,5/18/13
652,Savannah Berry,Savannah Berry,Safe & Sound,Safe & Sound - The Voice Performance,24.0,https://open.spotify.com/track/5pi9OHYS5zcKcGpbVCz4zz,2013,4/20/13
609,Danielle Bradbery,Danielle Bradbery,A Little Bit Stronger,A Little Bit Stronger - The Voice Performance,24.0,https://open.spotify.com/track/68P1ybqyK8BHSPnGNJXg4F,2013,6/22/13
4433,Bobby Bland,"Bobby ""Blue"" Bland",Sometimes You Gotta Cry A Little,Sometimes You Gotta Cry A Little - Single Version,24.0,https://open.spotify.com/track/5q8TDEiPE5F1AXxektGA25,1963,8/10/63
669,Holly Henry,Holly Henry,The Scientist,The Scientist - The Voice Performance,24.0,https://open.spotify.com/track/3JIpozIEB9SRBkTEjevpCg,2013,10/12/13
551,Kristen Merlin,Kristen Merlin,Let Her Go,Let Her Go - The Voice Performance,24.0,https://open.spotify.com/track/77MNHQUpVmkT5l8NE9Dv81,2014,5/17/14
624,Preston Pohl,Preston Pohl,Electric Feel,Electric Feel - The Voice Performance,24.0,https://open.spotify.com/track/1me3ib2trITpFc84iA4eQQ,2013,10/19/13
549,Chris Jamison,Chris Jamison,When I Was Your Man,When I Was Your Man - The Voice Performance,24.0,https://open.spotify.com/track/2KxZrZ6vNQpcmPccx9zAyk,2014,12/27/14
727,Nicholas David,Nicholas David,What's Going On,What's Going On - The Voice Performance,24.0,https://open.spotify.com/track/76YnDRiFbnEaOZLUjEbVEC,2012,12/15/12
728,Tony Lucca,Tony Lucca,99 Problems,99 Problems - The Voice Performance,24.0,https://open.spotify.com/track/3FPJJ38O4Vqp5d00grSwCd,2012,5/26/12
3707,The Poppy Family,The Poppy Family Terry Jacks Susan Jacks,I Was Wondering,I Was Wondering,24.0,https://open.spotify.com/track/3fIAKy9npKmK4Aw5ELdnaE,1971,4/3/71
522,Jake Worthington,Jake Worthington,Have A Little Faith In Me,Have A Little Faith In Me - The Voice Performance,24.0,https://open.spotify.com/track/26WXnOeQVQXpXo6Fy7Exdx,2014,4/19/14
494,Craig Wayne Boyd,Craig Wayne Boyd,Workin' Man Blues,Workin' Man Blues - The Voice Performance,24.0,https://open.spotify.com/track/1d6dhB2Qw4dVUC1UHmKTn3,2014,12/27/14
3132,Bobby Bland,"Bobby ""Blue"" Bland",Love To See You Smile,Love To See You Smile - Single Version,24.0,https://open.spotify.com/track/2wTmDEv6ALWrIhsKZ8X8wu,1978,6/17/78
495,Audra McLaughlin,Audra McLaughlin,You Lie,You Lie - The Voice Performance,24.0,https://open.spotify.com/track/2fzaaqz9x0S2B0oBhIGnFh,2014,5/17/14
1163,Hannah Montana,Hannah Montana,Best Of Both Worlds,The Best of Both Worlds: The 2009 Movie Mix,24.0,https://open.spotify.com/track/7D2q9JnXzNk61lY9vDKnvt,2006,8/12/06
730,Terry McDermott,Terry McDermott,Let It Be,Let It Be - The Voice Performance,24.0,https://open.spotify.com/track/2fWICX9qjREvP8caDxrJMz,2012,12/29/12
805,Dia Frampton,Dia Frampton,Heartless,Heartless - The Voice Performance,24.0,https://open.spotify.com/track/5xbtFVrkqpVD8lzHOI9lR7,2011,6/25/11
510,Clarissa Serna,Clarissa Serna,Zombie,Zombie - The Voice Performance,24.0,https://open.spotify.com/track/6RAjM7Kjz6tcm1OLLO2t5N,2014,3/22/14
1808,Devone,Babo Devone MBF Three,Energy,Bad Girl Energy,24.0,https://open.spotify.com/track/67ce4ijDUFO9MGi9QY6Cfs,1996,1/20/96
751,Nicholas David,Nicholas David,Somewhere Over The Rainbow,Somewhere Over the Rainbow - The Voice Performance,24.0,https://open.spotify.com/track/1s1x98eyZBTFpQ1KRCRd8f,2012,12/22/12
497,Tessanne Chin,Tessanne Chin,I Have Nothing,I Have Nothing - The Voice Performance,24.0,https://open.spotify.com/track/4Ib4InLIR369amEBFcAjhb,2014,1/4/14
500,Taylor John Williams,Taylor John Williams,Mad World,Mad World - The Voice Performance,24.0,https://open.spotify.com/track/29sxoAarUQWWPPiXyD0H22,2014,11/15/14
502,Kristen Merlin,Kristen Merlin,Stay,Stay - The Voice Performance,24.0,https://open.spotify.com/track/01w20cGxyGtqJSz05Ay18Y,2014,5/10/14
514,Jake Worthington,Jake Worthington,Hillbilly Deluxe,Hillbilly Deluxe - The Voice Performance,24.0,https://open.spotify.com/track/4KDpyBkPiCN2drTiIZx0n7,2014,5/24/14
513,Craig Wayne Boyd,Craig Wayne Boyd,Take It Easy,Take It Easy - The Voice Performance,24.0,https://open.spotify.com/track/5hyKF55GCvJs20Fu6IFrne,2014,12/20/14
749,Terry McDermott,Terry McDermott,Stay With Me,Stay With Me - The Voice Performance,24.0,https://open.spotify.com/track/3rBghzlBIZvYgY4MDmEsfe,2012,12/22/12
503,Josh Kaufman,Josh Kaufman,Stay With Me,Stay With Me - The Voice Performance,24.0,https://open.spotify.com/track/64Flzdebissfcq2f0QQq0t,2014,5/10/14
745,Amanda Brown,Amanda Brown,Stars,Stars - The Voice Performance,24.0,https://open.spotify.com/track/6VtxTLIT8pG85PrDUv0M7e,2012,12/8/12
742,Melanie Martinez,Melanie Martinez,Too Close,Too Close - The Voice Performance,24.0,https://open.spotify.com/track/37vqbjwZ6l92SDwzPlJW9m,2012,12/15/12
