,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date,Chart Appearances,Sp Artist Genres,Sp Album Genres,Sp Album Type,Sp Album Name
0,Kenny Chesney,Kenny Chesney,What I Need To Do,What I Need to Do,0.0,https://open.spotify.com/track/203F5fqdu8WK880DM2cqVe,2000,4/1/00,"Country, Hot100",contemporary country || country || country road,,compilation,Greatest Hits
0,The Judds,The Judds,Stuck In Love,Stuck In Love,0.0,https://open.spotify.com/track/4fPT56KfTh7mxvqVM1aVue,2000,4/1/00,Country,country || country dawn || country rock,,album,New Day Dawning
0,Tamara,Tamara,Ayudame Dios Mio,Ayudame Dios Mio,0.0,https://open.spotify.com/track/5L1h5xpoewiodPjfM3TKzQ,2000,4/1/00,Latin,latin arena pop || spanish pop || spanish pop rock,,album,Gracias
0,M2M,M2M,Mirror Mirror,Mirror Mirror,0.0,https://open.spotify.com/track/2gX1J5hbHs1V7gkHsNglTv,2000,4/1/00,Hot100,candy pop || dance pop || europop || girl group || norwegian pop,,album,Shades Of Purple
0,Los Angeles de Charly,Los Angeles De Charly,Amor Secreto,Amor Secreto,0.0,https://open.spotify.com/track/3MFDQq6V7GW6OmhVWIyrHO,2000,4/1/00,Latin,banda || cumbia || grupera || norteno || regional mexican,,album,La Magia Del Amor
0,Intocable,Intocable,Ya Estoy Cansado,Ya Estoy Cansado,0.0,https://open.spotify.com/track/5pm0FzdgRrEpDIHDvHuTev,2000,4/1/00,Latin,banda || grupera || latin || latin pop || norteno || ranchera || regional mexican || tejano,,album,Contigo
0,Rayito Colombiano,Rayito Colombiano,El Ultimo Beso,El Último Beso,1.0,https://open.spotify.com/track/72d4IAYNxN0PEAr8StLgBL,2000,4/1/00,Latin,banda || cumbia || cumbia sonidera || grupera || ranchera || regional mexican,,album,El Baile De La Ranita
0,Donell Jones,Donell Jones,Where I Wanna Be,Where I Wanna Be,0.0,https://open.spotify.com/track/2uZwyxrg6VPvlVsvclIfel,2000,4/8/00,"Hot100, RAB",dance pop || hip hop || hip pop || neo soul || new jack swing || pop rap || quiet storm || r&b || urban contemporary,,album,Where I Wanna Be
0,Craig Morgan,Craig Morgan,Something To Write Home About,Something to Write Home About,0.0,https://open.spotify.com/track/5HE3RgWT94LQbadRyWKCZr,2000,4/8/00,Country,contemporary country || country || country road || modern country rock || redneck,,album,Craig Morgan
0,Sons Of The Desert,Sons Of The Desert,Change,Change,0.0,https://open.spotify.com/track/4SLtCo6EYguot0ec7YpBu7,2000,4/8/00,Country,,,album,Change
0,Pepe Aguilar,Pepe Aguilar,Por Una Mujer Bonita,Por Una Mujer Bonita,0.0,https://open.spotify.com/track/4hMxAuXD2U22YaATuPpQQ4,2000,4/8/00,Latin,grupera || latin talent show || mariachi || ranchera,,album,Mi Mexico Querido
0,Chad Brock,Chad Brock,Yes!,Yes!,0.0,https://open.spotify.com/track/1PrZOkFxJqTZAH8P3x87hW,2000,4/8/00,"Country, Hot100",country || country road,,album,Yes!
0,3 Doors Down,3 Doors Down,Kryptonite,Kryptonite,0.0,https://open.spotify.com/track/6ZOBP3NvffbU4SZcrnt1k6,2000,4/8/00,Hot100,alternative metal || nu metal || pop rock || post-grunge,,album,The Better Life
0,Savage Garden,Savage Garden,Crash And Burn,Crash and Burn,0.0,https://open.spotify.com/track/60g4sp8i3gXSb1EkphMl1g,2000,4/8/00,Hot100,boy band || dance pop || europop || pop rock,,album,Affirmation
0,Christina Aguilera,Christina Aguilera,I Turn To You,I Turn to You,0.0,https://open.spotify.com/track/4Do68W4FWO2hRAJCzG1lus,2000,4/15/00,Hot100,dance pop || pop || post-teen pop,,album,Christina Aguilera (Expanded Edition)
0,Clay Walker,Clay Walker,The Chain Of Love,The Chain of Love,0.0,https://open.spotify.com/track/13oYuVrzQqCycTkgDWOdab,2000,4/15/00,"Country, Hot100",contemporary country || country || country road || modern country rock,,album,The Complete Albums 1993-2002
0,LFO,LFO,I Don't Wanna Kiss You Goodnight,I Don't Wanna Kiss You Goodnight,0.0,https://open.spotify.com/track/16TZZy0lkwb5CoygaBzUbi,2000,4/15/00,Hot100,boy band,,album,LFO
0,Neal McCoy,Neal McCoy,"Forever Works For Me (Monday, Tuesday, Wednesday, Thursday)","Forever Works for Me - Monday, Tuesday, Wednesday, Thursday",3.0,https://open.spotify.com/track/2bOeJl3iNxjZnnj068JobQ,2000,4/15/00,Country,contemporary country || country || country road || country rock,,album,24-7-365
0,Marco Hernandez,Marco Hernandez,Soy Un Sabordin,Soy Un Sabordin,0.0,https://open.spotify.com/track/1t2eblQSwcWng2xNQafeR8,2000,4/15/00,Latin,,,compilation,A Night In Dominican Republic
0,504 Boyz,504 Boyz,Wobble Wobble,Wobble Wobble,0.0,https://open.spotify.com/track/2cuVgSUgnRcgXNx909F3TV,2000,4/15/00,"Hot100, RAB, Rap",dirty south rap || pop rap || southern hip hop,,compilation,No Limit Greatest Hits
0,Vitamin C,Vitamin C,Graduation (Friends Forever),Graduation (Friends Forever),0.0,https://open.spotify.com/track/45V4Mk7vZV2b9JfSWuUX9m,2000,4/15/00,Hot100,dance pop || europop,,album,Vitamin C
0,Steve Wariner,Steve Wariner,Faith In You,Faith In You,0.0,https://open.spotify.com/track/7uNwlzqAggJ3C1bUIFy5rh,2000,4/15/00,Country,country || country rock,,album,The Hits Collection: Steve Wariner
0,Carlos Vives,Carlos Vives,Tu Amor Eterno,Tu Amor Eterno,0.0,https://open.spotify.com/track/0HB3gmAMC46FIPFoebTbk5,2000,4/15/00,Latin,champeta || colombian pop || latin || latin pop || tropical || vallenato,,album,El Amor De Mi Tierra
0,Gary Allan,Gary Allan,Lovin' You Against My Will,Lovin' You Against My Will,0.0,https://open.spotify.com/track/7KmW2773N9tfGNIGba1tBL,2000,4/22/00,Country,contemporary country || country || country road || modern country rock,,compilation,Greatest Hits
0,Los Huracanes del Norte,Los Huracanes del Norte,Falsas Ilusiones,Falsas Ilusiones,0.0,https://open.spotify.com/track/4zTjETgSVfLqBOQ504pU6E,2000,4/22/00,Latin,banda || cumbia || grupera || norteno || ranchera || regional mexican,,album,"Con Fuerza y Sentimiento, Legado Norteno"
0,Hanson,Hanson,This Time Around,This Time Around,0.0,https://open.spotify.com/track/6pISWFsFAZRH7xU5vlIN5n,2000,4/22/00,Hot100,boy band || dance pop || neo mellow || pop rock,,album,MmmBop : The Collection
0,Mark Wills,Mark Wills,Almost Doesn't Count,Almost Doesn't Count,0.0,https://open.spotify.com/track/1Pan5O8gzMZwHHAysOFBJb,2000,4/22/00,Country,contemporary country || country || country road,,album,Permanently
0,Banda Maguey,Banda Maguey,Que Bonito Amor,Qué Bonito Amor,1.0,https://open.spotify.com/track/5B8wwm7t3z7B989Vq0smf8,2000,4/22/00,Latin,banda || cumbia || duranguense || grupera || norteno || ranchera || regional mexican,,album,Mis Favoritas
0,John Michael Montgomery,John Michael Montgomery,You Are,You Are,0.0,https://open.spotify.com/track/4oLZV5TNx8CzTZGN1TqrC6,2000,4/22/00,Country,contemporary country || country || country road,,album,Home To You
0,Ezequiel Pena,Ezequiel Peña,La Palma,La Palma,1.0,https://open.spotify.com/track/6Fjc7H7RTULxW5BHgyZDWJ,2000,4/29/00,Latin,banda || grupera || mariachi || norteno || ranchera || regional mexican,,album,El Nuevo Charro De México
0,Banda Arkangel R-15,Banda Arkangel R-15,Te Suplique Muchas Veces,Te Supliqué Muchas Veces,1.0,https://open.spotify.com/track/50XPgMPc23g1VlLWFiUYp8,2000,4/29/00,Latin,banda || banda caliente || duranguense || grupera || norteno || regional mexican,,album,Mis Favoritas
0,Thalia,Thalía,Entre El Mar Y Una Estrella,Entre El Mar Y Una Estrella,1.0,https://open.spotify.com/track/2KNtKG2X0jpOIgVunVbAkQ,2000,4/29/00,Latin,dance pop || latin || latin pop || mexican pop,,album,Arrasando
0,Avant,Avant,Separated,Separated,0.0,https://open.spotify.com/track/5S0cvScXb33JVpjTiY9Ivi,2000,4/29/00,"Hot100, RAB",dance pop || deep pop r&b || hip pop || neo soul || new jack swing || pop rap || r&b || urban contemporary,,album,My Thoughts
0,Tracy Byrd,Tracy Byrd,"Love, You Ain't Seen The Last Of Me","Love, You Ain't Seen The Last Of Me",0.0,https://open.spotify.com/track/15Bj9RebbhUKqosntlFObz,2000,4/29/00,Country,contemporary country || country || country road || country rock || redneck,,album,It's About Time
0,Eric Heatherly,Eric Heatherly,Flowers On The Wall,Flowers On The Wall,0.0,https://open.spotify.com/track/38buCDomzeOx85MeoDJgQ7,2000,4/29/00,"Country, Hot100",country,,album,Swimming In Champagne
0,Yankee Grey,Yankee Grey,Another Nine Minutes,Another Nine Minutes,0.0,https://open.spotify.com/track/52MpgETOZTO75eWgO0ilSC,2000,4/29/00,"Country, Hot100",,,album,Untamed
0,BBMak,BBMAK,Back Here,Back Here,0.0,https://open.spotify.com/track/6znv7i4Wif5fLwI6OjKHZ4,2000,4/29/00,Hot100,boy band || dance pop,,album,Sooner Or Later
0,Patrick Shannon,Patrick Shannon,Estas Enamorada,Estas Enamorada,0.0,https://open.spotify.com/track/3yvd2EHNVGZx0Ss1Ib7hwf,2000,4/29/00,Latin,,,album,Mi Buen Amor
0,Trace Adkins,Trace Adkins,More,More,0.0,https://open.spotify.com/track/2XFSYvCBdoFebF3nqrLByy,2000,4/29/00,"Country, Hot100",contemporary country || country || country road || modern country rock || redneck,,album,More...
0,Nelly,Nelly,(Hot S**t) Country Grammar,(Hot S**t) Country Grammar,0.0,https://open.spotify.com/track/4B4y6zANvKgcu54S4U9f89,2000,4/29/00,"Hot100, RAB, Rap",dance pop || hip hop || pop || pop rap || rap || southern hip hop || urban contemporary,,single,(Hot S**t) Country Grammar
0,matchbox twenty,Matchbox Twenty,Bent,Bent,0.0,https://open.spotify.com/track/6fA7akEuTUL3dW1V0GELaZ,2000,4/29/00,Hot100,neo mellow || pop rock || post-grunge,,album,Mad Season
0,Rey Ruiz,Rey Ruiz,Desde Que No Estas,Desde que no estas,0.0,https://open.spotify.com/track/2v92m9tXsxxn39TSsLicXU,2000,5/6/00,Latin,latin || salsa || tropical,,album,Fenomenal
0,Ricochet,Ricochet,Do I Love You Enough,Do I Love You Enough,0.0,https://open.spotify.com/track/0Ssby5gt3hqtHoxgzLeHTc,2000,5/6/00,Country,,,album,What You Leave Behind
0,'N Sync,*NSYNC,It's Gonna Be Me,It's Gonna Be Me,2.0,https://open.spotify.com/track/2AW37v0bDyuOzGP3XnmFuA,2000,5/6/00,Hot100,boy band || dance pop || europop || pop || post-teen pop,,album,No Strings Attached
0,Jagged Edge,Jagged Edge,Let's Get Married,Let's Get Married,0.0,https://open.spotify.com/track/1PmHkalaUHhh0fz23SBHDL,2000,5/6/00,"Hot100, RAB",atl hip hop || dance pop || hip hop || hip pop || neo soul || new jack swing || pop rap || quiet storm || r&b || southern hip hop || urban contemporary,,album,J.E. Heartbreak
0,Rascal Flatts,Rascal Flatts,Prayin' For Daylight,Prayin' For Daylight,0.0,https://open.spotify.com/track/0DAVCurdi9ZqkVUKIuikzm,2000,5/6/00,"Country, Hot100",contemporary country || country || country road,,album,Rascal Flatts
0,Joan Sebastian,Joan Sebastian,Secreto de Amor,Secreto De Amor,0.0,https://open.spotify.com/track/47PiSg7z5qjUyEGKN4I1g7,2000,5/6/00,Latin,banda || grupera || norteno || regional mexican,,album,Secreto De Amor
0,Nine Days,Nine Days,Absolutely (Story Of A Girl),Absolutely (Story of a Girl),0.0,https://open.spotify.com/track/1Rb2wHDDtNfLZwboO3UEQ4,2000,5/6/00,Hot100,neo mellow || pop rock || post-grunge,,album,Snapshots
0,The Kinleys,The Kinleys,She Ain't The Girl For You,She Ain't The Girl For You,0.0,https://open.spotify.com/track/6LUNyaecWagWk2MxxvAHdB,2000,5/13/00,Country,country || country dawn,,album,II
0,Creed,Creed,With Arms Wide Open,With Arms Wide Open,0.0,https://open.spotify.com/track/0eKyHwckh9vQb8ncZ2DXCs,2000,5/13/00,Hot100,alternative metal || nu metal || pop rock || post-grunge || rock,,album,Human Clay
0,Lee Ann Womack,Lee Ann Womack,I Hope You Dance,I Hope You Dance,0.0,https://open.spotify.com/track/65B1tEOv5W294uCKbmEcFV,2000,5/13/00,Hot100,contemporary country || country || country dawn || country road,,album,I Hope You Dance
0,D'Angelo,D'Angelo,Send It On,Send It On,0.0,https://open.spotify.com/track/5LIwaG8Wl9LfExcmiRQm7J,2000,5/13/00,RAB,alternative r&b || funk || hip hop || indie soul || neo soul || r&b || soul || urban contemporary,,album,Voodoo
0,Pearl Jam,Pearl Jam,Nothing As It Seems,Nothing As It Seems,0.0,https://open.spotify.com/track/1pNSYQkmeFSqsSOGwwxs5L,2000,5/13/00,Hot100,alternative rock || grunge || permanent wave || post-grunge || rock,,album,Binaural
0,Montgomery Gentry,Montgomery Gentry,Self Made Man,Self Made Man,0.0,https://open.spotify.com/track/5lpSsWG1guw7Ck4IpBLm5j,2000,5/13/00,Country,contemporary country || country || country road || modern country rock || redneck,,album,Tattoos & Scars
0,Emmanuel,Emmanuel,Corazon De Melao,Corazon De Melao,0.0,https://open.spotify.com/track/2RvNB9LjJkekQIXgMiqkqF,2000,5/13/00,Latin,latin || latin pop || mexican pop || ranchera || rock en espanol,,album,Sentirme Vivo
0,Big Tymers,Big Tymers,Get Your Roll On,Get Your Roll On,0.0,https://open.spotify.com/track/4HpCT9jeCzBfpCaF3aTVWX,2000,5/13/00,RAB,crunk || dirty south rap || gangster rap || hip hop || new orleans rap || pop rap || rap || southern hip hop || trap,,album,I Got That Work
0,Brad Paisley,Brad Paisley,Me Neither,Me Neither,0.0,https://open.spotify.com/track/6A426nfNHDuTDs1uY0W0NF,2000,5/13/00,"Country, Hot100",contemporary country || country || country road,,album,Who Needs Pictures
0,Limi-T 21,Limi-T 21,Como Tu Me Quiere' A Mi,Como Tú Me Quiere' A Mi,1.0,https://open.spotify.com/track/7qeLhfezyIwb3l8AL4ErlF,2000,5/13/00,Latin,tropical,,album,Sabe A Limi-T
0,Metallica,Metallica,I Disappear,I Disappear,0.0,https://open.spotify.com/track/51Vic2Yi71YKNtLbyJKgQt,2000,5/13/00,Hot100,hard rock || metal || old school thrash || rock || speed metal || thrash metal,,single,I Disappear
0,Tony Vega,Tony Vega,Carita De Sol,Carita De Sol,0.0,https://open.spotify.com/track/4wCuPtYNfPJ0nIiyOfTYSs,2000,5/13/00,Latin,latin || salsa || salsa puertorriquena || tropical,,album,Hablando Del Amor
0,Tim McGraw,Tim McGraw,Some Things Never Change,Some Things Never Change,0.0,https://open.spotify.com/track/2xVsM0134vrQSNFZOPcBHZ,2000,5/13/00,"Country, Hot100",contemporary country || country || country road,,compilation,McGRAW (The Ultimate Collection)
0,Lucy Pearl,Lucy Pearl,Dance Tonight,Dance Tonight,0.0,https://open.spotify.com/track/1TwVcKR6JojvPwBGbWZT36,2000,5/20/00,"Hot100, RAB",hip pop || neo soul || r&b || urban contemporary,,album,Lucy Pearl
0,Steve Holy,Steve Holy,Blue Moon,Blue Moon,0.0,https://open.spotify.com/track/1ATnyFG1jjqlaoWZBj9Qua,2000,5/20/00,Country,contemporary country || country || country road || modern country rock,,album,Blue Moon
0,Busta Rhymes,Busta Rhymes,Get Out!!,Get Out!!,0.0,https://open.spotify.com/track/1LJfRyzkNHKYi9kIKOSrKA,2000,5/27/00,RAB,east coast hip hop || hardcore hip hop || hip hop || hip pop || pop rap || rap,,album,Anarchy (Explicit Version)
0,Rah Digga,Rah Digga,Break Fool,Break Fool,0.0,https://open.spotify.com/track/7ucDBaAfLMWjq5L6uRt8LC,2000,5/27/00,Rap,hip pop || new jersey rap,,album,Dirty Harriet
0,Ramon Ayala y Sus Bravos del Norte,Ramon Ayala Y Sus Bravos Del Norte,Quemame Los Ojos,Quémame Los Ojos,1.0,https://open.spotify.com/track/3rmBKisKO19rjwstTvZ1Rg,2000,5/27/00,Latin,norteno || regional mexican,,album,40 Éxitos
0,Miracle,Miracle,Bounce,Bounce,0.0,https://open.spotify.com/track/4MSmKVdQKY1vagpMOwqmnh,2000,5/27/00,"RAB, Rap",,,album,Miracle
0,Backstreet Boys,Backstreet Boys,The One,The One,0.0,https://open.spotify.com/track/44kgtDJyAFv4Z01z7bIxco,2000,5/27/00,Hot100,boy band || dance pop || europop || pop,,album,Millennium
0,Before Dark,Before Dark,Monica,Monica,0.0,https://open.spotify.com/track/6oF2p0mye6O6cexdEeRfDf,2000,5/27/00,"Hot100, RAB",,,album,Daydreamin'
0,Next,Next,Wifey,Wifey,0.0,https://open.spotify.com/track/3NEzjZbeSCy72Kx1clSYgC,2000,5/27/00,"Hot100, RAB",boy band || dance pop || hip hop || hip pop || minneapolis sound || neo soul || new jack swing || pop rap || quiet storm || r&b || urban contemporary,,compilation,Platinum & Gold Collection
0,Jaci Velasquez,Jaci Velasquez,De Creer En Ti [On My Knees],De Creer En Ti - On My Knees,3.0,https://open.spotify.com/track/1hD2FLo5EyLsEvWgPU49KA,2000,5/27/00,Latin,christian music,,album,Llegar A Ti
0,LeAnn Rimes,LeAnn Rimes,I Need You,I Need You,0.0,https://open.spotify.com/track/046MBhhgQJJghnbgZCkaAR,2000,5/27/00,"Country, Hot100",country || country dawn || dance pop || pop rock,,album,I Need You
0,Jyve V,Jyve V,Entre Tu Y Yo,Entre Tu Y Yo,0.0,https://open.spotify.com/track/60uRjDEiVXlls2RaYRZl2O,2000,6/3/00,Latin,puerto rican pop,,album,Jyve V
0,Vicente Fernandez,Vicente Fernández,Lobo Herido,Lobo Herido,1.0,https://open.spotify.com/track/6IntX1oGVGArX6jXtMcGmD,2000,6/3/00,Latin,grupera || mariachi || ranchera,,album,Lobo Herido
0,Eminem,Eminem,The Real Slim Shady,The Real Slim Shady,0.0,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,2000,6/3/00,"Hot100, RAB, Rap",detroit hip hop || g funk || hip hop || rap,,album,The Marshall Mathers LP
0,Brian McKnight,Brian McKnight,"6, 8, 12","6, 8, 12",0.0,https://open.spotify.com/track/0IR0twnckQoKMgbnPf5uw0,2000,6/3/00,RAB,dance pop || new jack swing || quiet storm || r&b || urban contemporary,,album,Back At One
0,Rocio Durcal,Rocío Dúrcal,Porque Te Quiero,Porque Te Quiero,2.0,https://open.spotify.com/track/0j43FGhAAqtfwg9jtCMqLw,2000,6/3/00,Latin,bolero || cancion melodica || grupera || latin || latin pop || ranchera,,album,Caricias
0,Nu Flavor,Nu Flavor,3 Little Words,3 Little Words,0.0,https://open.spotify.com/track/5IQC0Ozf5ptWn9axx9aJWH,2000,6/3/00,Hot100,boy band,,album,Sweet Sexy Thing - The Greatest Hits
0,Jurassic 5,Jurassic 5,Quality Control,Quality Control,0.0,https://open.spotify.com/track/3vqqYJXlrJiKSzh79d4DV9,2000,6/3/00,Rap,alternative hip hop || gangster rap || hardcore hip hop || hip hop || rap || turntablism,,album,Quality Control
0,Splender,Splender,I Think God Can Explain,I Think God Can Explain,0.0,https://open.spotify.com/track/3YW5qaMNCsMnta8L0j1btB,2000,6/10/00,Hot100,grunge pop || pop rock || post-grunge,,album,Halfway Down The Sky
0,Lara Fabian,Lara Fabian,I Will Love Again,I Will Love Again,0.0,https://open.spotify.com/track/1raT3L0NJtc10t7xNgHJZ1,2000,6/10/00,Hot100,french pop || operatic pop,,album,Lara Fabian
0,Darryl Worley,Darryl Worley,When You Need My Love,When You Need My Love,0.0,https://open.spotify.com/track/4YVn5jM7iJqjQLu1gRhP2W,2000,6/10/00,"Country, Hot100",contemporary country || country || country road || modern country rock,,album,Have You Forgotten?
0,Diamond Rio,Diamond Rio,Stuff,Stuff,0.0,https://open.spotify.com/track/2887nmOpVHqFXwENEf8wxd,2000,6/10/00,Country,contemporary country || country || country road || country rock,,album,The Essential Diamond Rio
0,Marco Antonio Solis,Marco Antonio Solís,Inventame,Inventame,1.0,https://open.spotify.com/track/5RJuWtHaZqnHRCVzk1z1uS,2000,6/10/00,Latin,grupera || latin || latin pop || regional mexican,,album,Trozos De Mi Alma
0,Gloria Estefan,Gloria Estefan,No Me Dejes De Querer,No Me Dejes de Querer,0.0,https://open.spotify.com/track/4sjOZ8ajmyXbKXkrriCAo9,2000,6/10/00,"Hot100, Latin",dance pop || latin pop || new wave pop || pop || soft rock,,album,Alma Caribeña
0,Lonestar,Lonestar,What About Now,What About Now,0.0,https://open.spotify.com/track/2Fsg9at6oxnR7h6PhNcOmE,2000,6/10/00,"Country, Hot100",contemporary country || country || country road,,single,Simply The Hits
0,Brooks & Dunn,Brooks & Dunn,You'll Always Be Loved By Me,You'll Always Be Loved by Me,0.0,https://open.spotify.com/track/1migZXJuB0tB2pFucCtEm5,2000,6/10/00,"Country, Hot100",contemporary country || country || country road,,album,Tight Rope
0,Billy Gilman,Billy Gilman,One Voice,One Voice,0.0,https://open.spotify.com/track/3ZdA3QuqHqOJdsczRwT1hg,2000,6/17/00,"Country, Hot100",country,,album,One Voice
0,Britney Spears,Britney Spears,Oops!...I Did It Again,Oops!...I Did It Again,0.0,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,2000,6/17/00,"Hot100, Latin",dance pop || pop || pop rap || post-teen pop,,album,Oops!... I Did It Again
0,R. Kelly,Rob Kelly,Bad Man,Bad Man,2.0,https://open.spotify.com/track/6eaRezYeSKE5SWUjHxvjuA,2000,6/17/00,RAB,irish hip hop,,album,Kel Terriblé
